period_key,plant_key,bu_key,product_group,product_key,account_key,value,version_key,profitcenter_key,costcenter_key,tags
2024-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,cogs_other,1046756.5700366317,Actuals,AnnArbor,Detroit,energyefficient smart
2024-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,cogs_other,1383707.120110852,Actuals,AnnArbor,Detroit,energyefficient smart
2024-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,cogs_other,784258.8042312247,Actuals,AnnArbor,Detroit,energyefficient smart
2019-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,78948.70862046393,Actuals,AnnArbor,Detroit,energyefficient smart
2019-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,60873.065129720664,Actuals,AnnArbor,Detroit,energyefficient smart
2019-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,116134.68735551542,Actuals,AnnArbor,Detroit,energyefficient smart
2019-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,111447.7237750672,Actuals,AnnArbor,Detroit,energyefficient smart
2019-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,59440.75243094887,Actuals,AnnArbor,Detroit,energyefficient smart
2019-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,36877.6549016845,Actuals,AnnArbor,Detroit,energyefficient smart
2019-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,57252.485681871985,Actuals,AnnArbor,Detroit,energyefficient smart
2019-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,55506.35076046104,Actuals,AnnArbor,Detroit,energyefficient smart
2019-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,44500.69978727912,Actuals,AnnArbor,Detroit,energyefficient smart
2019-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,202964.00016957335,Actuals,AnnArbor,Detroit,energyefficient smart
2019-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,135259.39402224513,Actuals,AnnArbor,Detroit,energyefficient smart
2019-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,327782.51392842905,Actuals,AnnArbor,Detroit,energyefficient smart
2020-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,255160.79672533507,Actuals,AnnArbor,Detroit,energyefficient smart
2020-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,198463.89289060095,Actuals,AnnArbor,Detroit,energyefficient smart
2020-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,205479.5750811975,Actuals,AnnArbor,Detroit,energyefficient smart
2020-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,227882.5098863085,Actuals,AnnArbor,Detroit,energyefficient smart
2020-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,99824.13801243469,Actuals,AnnArbor,Detroit,energyefficient smart
2020-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,102319.94764138272,Actuals,AnnArbor,Detroit,energyefficient smart
2020-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,64492.53204226019,Actuals,AnnArbor,Detroit,energyefficient smart
2020-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,79161.97623806584,Actuals,AnnArbor,Detroit,energyefficient smart
2020-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,109423.71726755126,Actuals,AnnArbor,Detroit,energyefficient smart
2020-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,219088.150182271,Actuals,AnnArbor,Detroit,energyefficient smart
2020-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,119657.30099131544,Actuals,AnnArbor,Detroit,energyefficient smart
2020-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,281935.2115449936,Actuals,AnnArbor,Detroit,energyefficient smart
2021-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,136272.06428182274,Actuals,AnnArbor,Detroit,energyefficient smart
2021-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,228524.80837728913,Actuals,AnnArbor,Detroit,energyefficient smart
2021-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,191787.6157941619,Actuals,AnnArbor,Detroit,energyefficient smart
2021-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,146556.10435045828,Actuals,AnnArbor,Detroit,energyefficient smart
2021-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,123948.63995191405,Actuals,AnnArbor,Detroit,energyefficient smart
2021-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,293735.12652438285,Actuals,AnnArbor,Detroit,energyefficient smart
2021-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,273906.84446959686,Actuals,AnnArbor,Detroit,energyefficient smart
2021-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,417497.0580705823,Actuals,AnnArbor,Detroit,energyefficient smart
2021-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,373788.16547981626,Actuals,AnnArbor,Detroit,energyefficient smart
2021-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,304453.9690281104,Actuals,AnnArbor,Detroit,energyefficient smart
2021-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,355863.5228609172,Actuals,AnnArbor,Detroit,energyefficient smart
2021-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,166337.92081742958,Actuals,AnnArbor,Detroit,energyefficient smart
2022-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,289647.907181943,Actuals,AnnArbor,Detroit,energyefficient smart
2022-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,270109.0058923192,Actuals,AnnArbor,Detroit,energyefficient smart
2022-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,257865.89581374428,Actuals,AnnArbor,Detroit,energyefficient smart
2022-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,523962.8805806075,Actuals,AnnArbor,Detroit,energyefficient smart
2022-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,408608.19648307416,Actuals,AnnArbor,Detroit,energyefficient smart
2022-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,150951.98886829958,Actuals,AnnArbor,Detroit,energyefficient smart
2022-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,387772.52502682153,Actuals,AnnArbor,Detroit,energyefficient smart
2022-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,674537.9394493893,Actuals,AnnArbor,Detroit,energyefficient smart
2022-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,674657.7218726515,Actuals,AnnArbor,Detroit,energyefficient smart
2022-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,458858.58925131534,Actuals,AnnArbor,Detroit,energyefficient smart
2022-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,494554.74770850624,Actuals,AnnArbor,Detroit,energyefficient smart
2022-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,533225.3330158871,Actuals,AnnArbor,Detroit,energyefficient smart
2023-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,801491.4493239018,Actuals,AnnArbor,Detroit,energyefficient smart
2023-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,414503.3032147699,Actuals,AnnArbor,Detroit,energyefficient smart
2023-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,382253.88550655975,Actuals,AnnArbor,Detroit,energyefficient smart
2023-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,998488.4278372867,Actuals,AnnArbor,Detroit,energyefficient smart
2023-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,861767.6525091836,Actuals,AnnArbor,Detroit,energyefficient smart
2023-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,507299.47463643,Actuals,AnnArbor,Detroit,energyefficient smart
2023-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,543398.5014474607,Actuals,AnnArbor,Detroit,energyefficient smart
2023-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,437355.5418383084,Actuals,AnnArbor,Detroit,energyefficient smart
2023-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,503958.4042703011,Actuals,AnnArbor,Detroit,energyefficient smart
2023-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,1050439.6590120655,Actuals,AnnArbor,Detroit,energyefficient smart
2023-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,571357.9905949569,Actuals,AnnArbor,Detroit,energyefficient smart
2023-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,936119.6390576145,Actuals,AnnArbor,Detroit,energyefficient smart
2024-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,911047.9034079298,Actuals,AnnArbor,Detroit,energyefficient smart
2024-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,526937.321073138,Actuals,AnnArbor,Detroit,energyefficient smart
2024-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,695818.9028598226,Actuals,AnnArbor,Detroit,energyefficient smart
2024-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,520742.8502570214,Actuals,AnnArbor,Detroit,energyefficient smart
2024-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,694448.283034321,Actuals,AnnArbor,Detroit,energyefficient smart
2024-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_transportation,418103.8280515599,Actuals,AnnArbor,Detroit,energyefficient smart
2019-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,58531.387511671935,Actuals,AnnArbor,Detroit,energyefficient smart
2019-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,46251.183836583594,Actuals,AnnArbor,Detroit,energyefficient smart
2019-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,82079.57786610891,Actuals,AnnArbor,Detroit,energyefficient smart
2019-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,86627.45265768161,Actuals,AnnArbor,Detroit,energyefficient smart
2019-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,41776.76181575711,Actuals,AnnArbor,Detroit,energyefficient smart
2019-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,28600.612144320283,Actuals,AnnArbor,Detroit,energyefficient smart
2019-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,46734.96284099373,Actuals,AnnArbor,Detroit,energyefficient smart
2019-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,40553.3729822199,Actuals,AnnArbor,Detroit,energyefficient smart
2019-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,35846.13395086555,Actuals,AnnArbor,Detroit,energyefficient smart
2019-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,156897.59619253385,Actuals,AnnArbor,Detroit,energyefficient smart
2019-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,100161.57794706286,Actuals,AnnArbor,Detroit,energyefficient smart
2019-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,254071.85635301942,Actuals,AnnArbor,Detroit,energyefficient smart
2020-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,206046.87906092484,Actuals,AnnArbor,Detroit,energyefficient smart
2020-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,152341.2528917676,Actuals,AnnArbor,Detroit,energyefficient smart
2020-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,160671.24819979357,Actuals,AnnArbor,Detroit,energyefficient smart
2020-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,182411.80469560268,Actuals,AnnArbor,Detroit,energyefficient smart
2020-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,75913.82153359496,Actuals,AnnArbor,Detroit,energyefficient smart
2020-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,73032.59838072635,Actuals,AnnArbor,Detroit,energyefficient smart
2020-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,50044.67221009187,Actuals,AnnArbor,Detroit,energyefficient smart
2020-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,60095.57321551348,Actuals,AnnArbor,Detroit,energyefficient smart
2020-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,79247.39091269737,Actuals,AnnArbor,Detroit,energyefficient smart
2020-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,155633.49730911423,Actuals,AnnArbor,Detroit,energyefficient smart
2020-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,89256.4580197564,Actuals,AnnArbor,Detroit,energyefficient smart
2020-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,232243.72020602235,Actuals,AnnArbor,Detroit,energyefficient smart
2021-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,101684.54666185577,Actuals,AnnArbor,Detroit,energyefficient smart
2021-02-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,169519.88460360977,Actuals,AnnArbor,Detroit,energyefficient smart
2021-03-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,152015.26679948036,Actuals,AnnArbor,Detroit,energyefficient smart
2021-04-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,111839.14640736814,Actuals,AnnArbor,Detroit,energyefficient smart
2021-05-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,94150.59891254392,Actuals,AnnArbor,Detroit,energyefficient smart
2021-06-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,207478.2262084847,Actuals,AnnArbor,Detroit,energyefficient smart
2021-07-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,194226.91048745142,Actuals,AnnArbor,Detroit,energyefficient smart
2021-08-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,320068.93078153295,Actuals,AnnArbor,Detroit,energyefficient smart
2021-09-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,280821.04428593843,Actuals,AnnArbor,Detroit,energyefficient smart
2021-10-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,245372.27049568636,Actuals,AnnArbor,Detroit,energyefficient smart
2021-11-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,255732.08126827324,Actuals,AnnArbor,Detroit,energyefficient smart
2021-12-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,126346.44575442195,Actuals,AnnArbor,Detroit,energyefficient smart
2022-01-01,Europe,Commercial,Building Automation,EnergyOptimize Software,t_w_warehousing,221311.2248460096,Actuals,AnnArbor,Detroit,energyefficient smart
